year,period,periodName,value,calculations.pct_changes.12,ID,area_name,laus_check,item_name
1996,M03,March,169.3,2.7,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1996,M02,February,168.5,2.3,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1996,M01,January,167.4,2.5,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1995,M12,December,166.4,2.8,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1995,M11,November,166.7,2.1,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1995,M10,October,167.6,2.6,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1995,M09,September,166.8,2.8,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1995,M08,August,165.8,2.5,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1995,M07,July,164.9,2.2,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1995,M06,June,164.2,2.1,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1995,M05,May,164.6,2.8,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1995,M04,April,164.6,2.8,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1995,M03,March,164.8,2.7,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1995,M02,February,164.7,3.1,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1995,M01,January,163.3,2.4,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1994,M12,December,161.9,2.5,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1994,M11,November,163.3,2.8,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1994,M10,October,163.3,2.7,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1994,M09,September,162.2,3.3,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1994,M08,August,161.7,3.4,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1994,M07,July,161.4,3.2,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1994,M06,June,160.8,3.0,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1994,M05,May,160.1,2.8,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1994,M04,April,160.1,2.6,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1994,M03,March,160.4,3.2,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1994,M02,February,159.8,3.5,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1994,M01,January,159.4,4.0,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1993,M12,December,157.9,3.1,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1993,M11,November,158.8,3.8,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1993,M10,October,159.0,3.4,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1993,M09,September,157.0,2.6,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1993,M08,August,156.4,2.4,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1993,M07,July,156.4,2.9,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1993,M06,June,156.1,2.5,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1993,M05,May,155.8,2.8,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1993,M04,April,156.0,3.2,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1993,M03,March,155.4,2.9,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1993,M02,February,154.4,3.2,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1993,M01,January,153.2,2.3,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1992,M12,December,153.1,2.3,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1992,M11,November,153.0,3.1,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1992,M10,October,153.7,3.7,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1992,M09,September,153.0,3.4,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1992,M08,August,152.8,3.5,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1992,M07,July,152.0,3.6,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1992,M06,June,152.3,4.4,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1992,M05,May,151.5,3.5,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1992,M04,April,151.2,3.6,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1992,M03,March,151.0,3.3,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1992,M02,February,149.6,2.8,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1992,M01,January,149.7,3.5,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1991,M12,December,149.6,4.6,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1991,M11,November,148.4,4.1,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1991,M10,October,148.2,4.1,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1991,M09,September,148.0,4.6,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1991,M08,August,147.7,4.6,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1991,M07,July,146.7,4.5,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1991,M06,June,145.9,5.0,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1991,M05,May,146.4,4.9,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1991,M04,April,146.0,5.0,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1991,M03,March,146.2,5.6,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1991,M02,February,145.5,6.4,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1991,M01,January,144.7,6.9,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1990,M12,December,143.0,6.3,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1990,M11,November,142.6,5.9,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1990,M10,October,142.4,5.3,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1990,M09,September,141.5,5.5,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1990,M08,August,141.2,6.3,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1990,M07,July,140.4,5.6,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1990,M06,June,138.9,4.8,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1990,M05,May,139.5,5.4,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1990,M04,April,139.1,5.9,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1990,M03,March,138.4,5.7,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1990,M02,February,136.7,4.9,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
1990,M01,January,135.4,3.7,CUURS12BSA0LE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia-Camden-Wilmington,All items less energy
2005,M12,December,196.4,3.6,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2005,M11,November,197.3,3.5,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2005,M10,October,197.9,3.7,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2005,M09,September,198.3,4.4,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2005,M08,August,195.8,2.9,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2005,M07,July,194.2,2.6,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2005,M06,June,194.0,2.6,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2005,M05,May,193.3,2.4,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2005,M04,April,193.2,3.2,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2005,M03,March,191.3,2.7,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2005,M02,February,190.5,2.2,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2005,M01,January,189.9,2.4,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2004,M12,December,189.6,2.2,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2004,M11,November,190.7,2.7,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2004,M10,October,190.8,2.7,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2004,M09,September,190.0,2.1,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2004,M08,August,190.2,3.1,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2004,M07,July,189.2,2.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2004,M06,June,189.1,2.7,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2004,M05,May,188.7,2.9,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2004,M04,April,187.2,2.1,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2004,M03,March,186.3,0.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2004,M02,February,186.4,1.2,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2004,M01,January,185.4,1.5,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2003,M12,December,185.5,1.7,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2003,M11,November,185.6,1.3,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2003,M10,October,185.8,1.6,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2003,M09,September,186.1,2.2,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2003,M08,August,184.5,1.6,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2003,M07,July,184.1,1.6,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2003,M06,June,184.1,1.1,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2003,M05,May,183.4,1.1,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2003,M04,April,183.4,1.4,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2003,M03,March,184.8,2.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2003,M02,February,184.1,3.0,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2003,M01,January,182.7,2.7,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2002,M12,December,182.4,2.5,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2002,M11,November,183.2,3.3,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2002,M10,October,182.8,2.6,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2002,M09,September,182.1,1.3,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2002,M08,August,181.6,2.0,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2002,M07,July,181.2,2.0,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2002,M06,June,182.1,1.6,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2002,M05,May,181.4,0.9,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2002,M04,April,180.9,1.4,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2002,M03,March,179.8,1.5,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2002,M02,February,178.7,0.1,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2002,M01,January,177.9,-0.1,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2001,M12,December,177.9,1.2,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2001,M11,November,177.4,0.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2001,M10,October,178.1,1.5,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2001,M09,September,179.7,2.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2001,M08,August,178.1,2.5,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2001,M07,July,177.7,1.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2001,M06,June,179.2,1.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2001,M05,May,179.8,3.5,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2001,M04,April,178.4,3.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2001,M03,March,177.1,2.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2001,M02,February,178.5,4.1,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2001,M01,January,178.1,4.6,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2000,M12,December,175.8,3.9,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2000,M11,November,176.0,4.0,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2000,M10,October,175.4,3.4,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2000,M09,September,174.8,3.0,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2000,M08,August,173.7,2.6,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2000,M07,July,174.6,3.1,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2000,M06,June,176.0,4.2,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2000,M05,May,173.7,3.3,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2000,M04,April,171.9,2.6,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2000,M03,March,172.2,3.1,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2000,M02,February,171.4,3.0,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
2000,M01,January,170.2,2.5,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1999,M12,December,169.2,2.5,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1999,M11,November,169.3,2.4,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1999,M10,October,169.7,2.4,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1999,M09,September,169.7,2.7,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1999,M08,August,169.3,2.4,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1999,M07,July,169.4,1.7,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1999,M06,June,168.9,1.7,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1999,M05,May,168.2,1.6,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1999,M04,April,167.6,1.7,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1999,M03,March,167.0,1.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1999,M02,February,166.4,2.0,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1999,M01,January,166.1,2.0,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1998,M12,December,165.1,1.4,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1998,M11,November,165.4,1.5,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1998,M10,October,165.7,2.0,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1998,M09,September,165.3,2.0,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1998,M08,August,165.4,1.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1998,M07,July,166.5,3.0,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1998,M06,June,166.0,2.7,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1998,M05,May,165.6,2.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1998,M04,April,164.8,2.4,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1998,M03,March,164.1,1.9,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1998,M02,February,163.1,1.2,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1998,M01,January,162.8,1.5,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1997,M12,December,162.8,1.9,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1997,M11,November,162.9,2.2,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1997,M10,October,162.5,2.3,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1997,M09,September,162.1,2.4,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1997,M08,August,162.5,2.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1997,M07,July,161.7,2.5,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1997,M06,June,161.7,2.6,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1997,M05,May,161.1,2.7,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1997,M04,April,160.9,2.9,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1997,M03,March,161.0,3.0,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1997,M02,February,161.1,3.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1997,M01,January,160.4,3.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1996,M12,December,159.7,3.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1996,M11,November,159.4,3.5,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1996,M10,October,158.8,2.9,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1996,M09,September,158.3,2.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
1996,M08,August,158.1,2.8,CUURS23ASA0,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago-Naperville-Elgin,All items
